2026-05-06 22:08:53,785 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 21:59:54,207 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 21:59:54,207 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 21:59:55,446 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 21:59:55,446 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 21:59:55,535 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 21:59:55,631 | INFO | LoginPage | Login button clicked
2026-05-07 21:59:55,631 | INFO | conftest | Login fixture completed
2026-05-07 21:59:55,633 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 21:59:55,633 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 21:59:57,041 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 21:59:57,046 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 21:59:57,142 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 21:59:57,260 | INFO | LoginPage | Login button clicked
2026-05-07 21:59:57,261 | INFO | conftest | Login fixture completed
2026-05-07 21:59:57,262 | INFO | NotesPage | Creating note | Title: Automation-d99175ee-fc59-40d3-8fa7-887537354a5f
2026-05-07 21:59:57,263 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:00:04,851 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:00:04,855 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-07 22:00:04,855 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:04,856 | INFO | NotesPage | Creating note | Title: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:04,856 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:00:05,490 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:00:05,494 | INFO | test_ui_to_api_validation | STARTING E2E TEST: UI -> API
2026-05-07 22:00:05,494 | INFO | test_ui_to_api_validation | Creating note from UI | Title: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:05,494 | INFO | NotesPage | Creating note | Title: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:05,495 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:00:07,959 | INFO | conftest | Closing browser
2026-05-07 22:00:10,149 | INFO | conftest | Launching Chrome browser
2026-05-07 22:00:12,782 | INFO | NotesPage | Entering title: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:12,783 | INFO | NotesPage | Typing 'DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b' into element: ('id', 'title')
2026-05-07 22:00:12,874 | INFO | NotesPage | Entering description
2026-05-07 22:00:12,874 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-07 22:00:12,962 | INFO | NotesPage | Selecting category: Work
2026-05-07 22:00:13,070 | INFO | NotesPage | Clicking Create button
2026-05-07 22:00:13,098 | INFO | NotesPage | Checking if note exists: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:13,723 | WARNING | NotesPage | Note NOT found: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:14,223 | INFO | NotesPage | Checking if note exists: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:14,507 | INFO | NotesPage | Entering title: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:14,507 | INFO | NotesPage | Typing 'E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86' into element: ('id', 'title')
2026-05-07 22:00:14,616 | INFO | NotesPage | Entering description
2026-05-07 22:00:14,616 | INFO | NotesPage | Typing 'Hybrid UI API Validation' into element: ('id', 'description')
2026-05-07 22:00:14,701 | INFO | NotesPage | Selecting category: Home
2026-05-07 22:00:14,766 | INFO | NotesPage | Clicking Create button
2026-05-07 22:00:14,804 | INFO | NotesPage | Checking if note exists: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:15,159 | WARNING | NotesPage | Note NOT found: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:15,162 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1532fd2e710>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:00:15,162 | INFO | conftest | Running tests locally
2026-05-07 22:00:15,585 | WARNING | NotesPage | Note NOT found: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:15,660 | INFO | NotesPage | Checking if note exists: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:16,086 | INFO | NotesPage | Checking if note exists: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:16,523 | WARNING | NotesPage | Note NOT found: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:16,847 | WARNING | NotesPage | Note NOT found: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:17,024 | INFO | NotesPage | Checking if note exists: DELETE-330ad240-3bd1-4e32-b440-a028d1df2a0b
2026-05-07 22:00:17,347 | INFO | NotesPage | Checking if note exists: E2E-0a992bdc-1e07-43f8-98ef-da029e9e4d86
2026-05-07 22:00:22,371 | INFO | LoginPage | Attempting login with email: wrong@test.com
2026-05-07 22:00:22,372 | INFO | LoginPage | Typing 'wrong@test.com' into element: ('id', 'email')
2026-05-07 22:00:28,585 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 22:00:33,742 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 22:00:33,955 | INFO | conftest | Closing browser
2026-05-07 22:00:36,283 | INFO | conftest | Launching Chrome browser
2026-05-07 22:00:39,012 | INFO | conftest | Closing browser
2026-05-07 22:00:41,100 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 22:00:41,169 | INFO | LoginPage | Login button clicked
2026-05-07 22:00:41,213 | INFO | conftest | Launching Chrome browser
2026-05-07 22:00:41,293 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1e0477fdbd0>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:00:41,293 | INFO | conftest | Running tests locally
2026-05-07 22:00:43,626 | INFO | conftest | Performing login fixture setup
2026-05-07 22:00:44,236 | INFO | conftest | Closing browser
2026-05-07 22:00:46,229 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x22a8c265950>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:00:46,229 | INFO | conftest | Running tests locally
2026-05-07 22:00:46,351 | INFO | conftest | Launching Chrome browser
2026-05-07 22:00:51,360 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1532fd39f30>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:00:51,360 | INFO | conftest | Running tests locally
2026-05-07 22:00:57,204 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:00:57,204 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:00:57,299 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:00:57,386 | INFO | LoginPage | Login button clicked
2026-05-07 22:00:57,387 | INFO | conftest | Login fixture completed
2026-05-07 22:00:57,387 | INFO | NotesPage | Creating note | Title: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:00:57,388 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:01:03,204 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:01:03,204 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:01:03,298 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:01:03,416 | INFO | LoginPage | Login button clicked
2026-05-07 22:01:03,417 | INFO | LoginPage | Validating login success
2026-05-07 22:01:06,160 | INFO | NotesPage | Entering title: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:06,161 | INFO | NotesPage | Typing 'Instant-a2d951e3-f5a8-4033-8967-1ca982293762' into element: ('id', 'title')
2026-05-07 22:01:06,275 | INFO | NotesPage | Entering description
2026-05-07 22:01:06,275 | INFO | NotesPage | Typing 'DOM validation' into element: ('id', 'description')
2026-05-07 22:01:06,348 | INFO | NotesPage | Selecting category: Work
2026-05-07 22:01:06,435 | INFO | NotesPage | Clicking Create button
2026-05-07 22:01:06,476 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:07,317 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:07,818 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:08,556 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:09,057 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:09,700 | INFO | conftest | Closing browser
2026-05-07 22:01:09,803 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:09,835 | INFO | LoginPage | Attempting login with email: 
2026-05-07 22:01:09,835 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 22:01:09,902 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 22:01:09,990 | INFO | LoginPage | Login button clicked
2026-05-07 22:01:10,303 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:11,017 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:11,518 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:11,794 | INFO | conftest | Launching Chrome browser
2026-05-07 22:01:12,030 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:12,531 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:13,129 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:13,630 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:14,322 | WARNING | NotesPage | Note NOT found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:14,823 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:15,031 | INFO | conftest | Closing browser
2026-05-07 22:01:16,810 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x22a8c2710f0>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:01:16,810 | INFO | conftest | Running tests locally
2026-05-07 22:01:17,226 | INFO | conftest | Launching Chrome browser
2026-05-07 22:01:19,898 | INFO | conftest | Performing login fixture setup
2026-05-07 22:01:21,416 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:01:21,416 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:01:22,228 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1532fd68380>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:01:22,228 | INFO | conftest | Running tests locally
2026-05-07 22:01:23,682 | INFO | NotesPage | Note found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:23,682 | INFO | NotesPage | Note created successfully | Title: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:23,682 | INFO | NotesPage | Checking if note exists: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:24,280 | INFO | NotesPage | Note found: Instant-a2d951e3-f5a8-4033-8967-1ca982293762
2026-05-07 22:01:24,281 | INFO | conftest | Closing browser
2026-05-07 22:01:25,090 | INFO | conftest | Performing login fixture setup
2026-05-07 22:01:26,664 | INFO | conftest | Launching Chrome browser
2026-05-07 22:01:30,136 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:01:30,224 | INFO | LoginPage | Login button clicked
2026-05-07 22:01:30,224 | INFO | conftest | Login fixture completed
2026-05-07 22:01:30,225 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:01:31,682 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1e0477910f0>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:01:31,683 | INFO | conftest | Running tests locally
2026-05-07 22:01:32,964 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:01:32,965 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:01:33,032 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:01:33,116 | INFO | LoginPage | Login button clicked
2026-05-07 22:01:33,116 | INFO | conftest | Login fixture completed
2026-05-07 22:01:33,118 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:01:33,513 | INFO | NotesPage | Entering description
2026-05-07 22:01:33,514 | INFO | NotesPage | Typing 'Missing title' into element: ('id', 'description')
2026-05-07 22:01:33,583 | INFO | NotesPage | Selecting category: Home
2026-05-07 22:01:33,662 | INFO | NotesPage | Clicking Create button
2026-05-07 22:01:33,700 | INFO | NotesPage | Fetching validation errors
2026-05-07 22:01:33,746 | INFO | conftest | Closing browser
2026-05-07 22:01:40,432 | INFO | NotesPage | Entering title: Negative-72086e65-28d7-4d15-8ce7-7048058357c1
2026-05-07 22:01:40,432 | INFO | NotesPage | Typing 'Negative-72086e65-28d7-4d15-8ce7-7048058357c1' into element: ('id', 'title')
2026-05-07 22:01:40,540 | INFO | NotesPage | Selecting category: Work
2026-05-07 22:01:40,613 | INFO | NotesPage | Clicking Create button
2026-05-07 22:01:40,634 | INFO | NotesPage | Fetching validation errors
2026-05-07 22:01:40,665 | INFO | conftest | Closing browser
2026-05-07 22:01:43,065 | INFO | LoginPage | Attempting login with email: 
2026-05-07 22:01:43,066 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 22:01:43,121 | INFO | LoginPage | Typing '' into element: ('id', 'password')
2026-05-07 22:01:43,250 | INFO | LoginPage | Login button clicked
2026-05-07 22:01:48,322 | INFO | conftest | Closing browser
2026-05-07 22:04:33,350 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:33,350 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:33,353 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:33,353 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:33,354 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:33,354 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-07 22:04:33,354 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:33,354 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:33,355 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:33,355 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:35,724 | INFO | AuthAPI | Response Status -> 400
2026-05-07 22:04:35,727 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:35,727 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:39,882 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:39,882 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:39,883 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:39,886 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-07 22:04:39,886 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:39,886 | INFO | NotesAPI | Payload -> {'title': 'DELETE-1520a2b6-3d99-4832-87f1-acbc0a6b5af3', 'description': 'Delete Description', 'category': 'Work'}
2026-05-07 22:04:39,887 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:39,887 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-07 22:04:39,949 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:39,951 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:40,850 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:40,854 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:40,855 | INFO | NotesAPI | Payload -> {'title': 'API-ff2a998e-8234-47bf-b991-5cc8973cf9a0', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-07 22:04:41,888 | INFO | NotesAPI | Response Status -> 400
2026-05-07 22:04:41,895 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:41,896 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:41,950 | INFO | AuthAPI | Response Status -> 401
2026-05-07 22:04:41,953 | INFO | conftest | Launching Chrome browser
2026-05-07 22:04:42,281 | INFO | NotesAPI | Response Status -> 200
2026-05-07 22:04:42,282 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fcbf220fadc10297dc5549
2026-05-07 22:04:42,948 | INFO | NotesAPI | Response Status -> 200
2026-05-07 22:04:43,036 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:43,633 | INFO | NotesAPI | Response Status -> 200
2026-05-07 22:04:43,638 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:43,638 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:44,126 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:44,129 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:44,130 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-07 22:04:44,288 | INFO | NotesAPI | Response Status -> 401
2026-05-07 22:04:44,290 | INFO | conftest | Launching Chrome browser
2026-05-07 22:04:45,809 | INFO | NotesAPI | Response Status -> 200
2026-05-07 22:04:45,810 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:45,886 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:45,888 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:45,888 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-07 22:04:46,032 | INFO | NotesAPI | Response Status -> 400
2026-05-07 22:04:46,035 | INFO | conftest | Launching Chrome browser
2026-05-07 22:04:46,685 | INFO | NotesAPI | Response Status -> 400
2026-05-07 22:04:46,692 | INFO | conftest | Launching Chrome browser
2026-05-07 22:04:46,855 | INFO | NotesAPI | Response Status -> 200
2026-05-07 22:04:46,862 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:46,862 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:46,972 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1d7e8318830>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:04:46,972 | INFO | conftest | Running tests locally
2026-05-07 22:04:49,152 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:04:49,154 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-07 22:04:49,154 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 22:04:49,287 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1abe3a54590>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:04:49,288 | INFO | conftest | Running tests locally
2026-05-07 22:04:49,359 | INFO | conftest | Performing login fixture setup
2026-05-07 22:04:51,037 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x20bd1324050>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:04:51,038 | INFO | conftest | Running tests locally
2026-05-07 22:04:51,703 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x284982f8830>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:04:51,704 | INFO | conftest | Running tests locally
2026-05-07 22:04:52,215 | INFO | conftest | Performing login fixture setup
2026-05-07 22:04:53,041 | INFO | NotesAPI | Response Status -> 200
2026-05-07 22:04:53,041 | INFO | test_get_notes | Response received: 200
2026-05-07 22:04:53,041 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-07 22:04:53,044 | INFO | conftest | Launching Chrome browser
2026-05-07 22:04:54,341 | INFO | conftest | Performing login fixture setup
2026-05-07 22:04:56,237 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:04:56,237 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:04:56,337 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:04:56,461 | INFO | LoginPage | Login button clicked
2026-05-07 22:04:56,461 | INFO | conftest | Login fixture completed
2026-05-07 22:04:56,461 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:56,462 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:56,959 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:04:56,960 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:04:57,057 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:04:57,193 | INFO | LoginPage | Login button clicked
2026-05-07 22:04:57,193 | INFO | conftest | Login fixture completed
2026-05-07 22:04:57,195 | INFO | NotesPage | Creating note | Title: Instant-09261252-80f1-4378-bc0a-b48946ce7c51
2026-05-07 22:04:57,195 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:04:57,834 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:04:57,835 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:04:57,962 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:04:58,051 | INFO | conftest | Selenium Grid not detected: HTTPConnectionPool(host='host.docker.internal', port=4444): Max retries exceeded with url: /status (Caused by ConnectTimeoutError(<HTTPConnection(host='host.docker.internal', port=4444) at 0x1eec2ee4050>, 'Connection to host.docker.internal timed out. (connect timeout=5)'))
2026-05-07 22:04:58,051 | INFO | conftest | Running tests locally
2026-05-07 22:04:58,062 | INFO | LoginPage | Login button clicked
2026-05-07 22:04:58,062 | INFO | conftest | Login fixture completed
2026-05-07 22:04:58,063 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 22:04:58,063 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 22:04:58,114 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 22:04:58,114 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 22:04:58,207 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 22:04:58,327 | INFO | LoginPage | Login button clicked
2026-05-07 22:04:58,327 | INFO | LoginPage | Validating login success
2026-05-07 22:05:00,192 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:05:00,195 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-07 22:05:00,195 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-c844434e-ab67-4d1a-8499-ec1e786e8c4b
2026-05-07 22:05:00,195 | INFO | NotesPage | Creating note | Title: DELETE-c844434e-ab67-4d1a-8499-ec1e786e8c4b
2026-05-07 22:05:00,195 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:05:00,628 | INFO | conftest | Performing login fixture setup
2026-05-07 22:05:05,166 | INFO | AuthAPI | Response Status -> 200
2026-05-07 22:05:05,171 | INFO | test_ui_to_api_validation | STARTING E2E TEST: UI -> API
2026-05-07 22:05:05,172 | INFO | test_ui_to_api_validation | Creating note from UI | Title: E2E-1db936a8-eeb4-4ac5-ad06-d53b6b7ba85c
2026-05-07 22:05:05,172 | INFO | NotesPage | Creating note | Title: E2E-1db936a8-eeb4-4ac5-ad06-d53b6b7ba85c
2026-05-07 22:05:05,173 | INFO | NotesPage | Clicking Add Note button
2026-05-07 22:05:05,226 | INFO | conftest | Closing browser
